Name,Sex.sightings,Date.Sighting,Season,Body.Temp.C,Location,Catch.date,Catch.Sex,SVL,Weight.g.,Lat,Long,ConspecificDensity,NumOverlap50,kdarea,density50
Abu,Female,21/10/2021,12,0,BBabs,20/12/2021,Female,NA,NA,-27.46173333,153.01725,0.011864407,11,590,0.018644068
Aloha,Female,3/11/2021,12,0,Rforest,20/12/2021,Female,NA,NA,-27.462,153.0169667,0.013289037,4,301,0.013289037
Alvy,Male,22/12/2021,12,39.4,Spec,14/12/2021,Male,NA,NA,-27.46295,153.0194167,0.03507014,33,998,0.033066132
Alvy,Male,29/10/2021,12,73,Spec,14/12/2021,Male,NA,NA,-27.46288333,153.0192333,0.03507014,33,998,0.033066132
Ariel,Female,29/10/2021,12,0,Lake,16/09/2021,Female,200,400,-27.46273333,153.0183167,0.086720867,43,369,0.116531165
Ariel,Female,29/10/2021,12,0,Lake,14/12/2021,Female,NA,NA,-27.46273333,153.0183167,0.086720867,43,369,0.116531165
Arrow,Male,29/10/2021,12,0,Spec,14/09/2021,Male,222,600,-27.46276667,153.01885,0.04601227,70,652,0.107361963
Arrow,Male,14/10/2021,12,0,Spec,14/09/2021,Male,222,600,-27.46278333,153.0188833,0.04601227,70,652,0.107361963
Arrow,Male,29/10/2021,12,0,Spec,14/12/2021,Male,NA,NA,-27.46276667,153.01885,0.04601227,70,652,0.107361963
Arrow,Male,14/10/2021,12,0,Spec,14/12/2021,Male,NA,NA,-27.46278333,153.0188833,0.04601227,70,652,0.107361963
Asgard,Female,29/10/2021,12,0,Lake,20/12/2021,Female,128,NA,-27.46245,153.018,0.087048832,45,471,0.095541401
Babybel,Female,18/02/2022,12,0,Arid,NA,NA,NA,NA,-27.46206667,153.0185167,0.025157233,8,318,0.025157233
Barbara,Male,29/10/2021,12,0,Lake,NA,NA,NA,NA,-27.46256667,153.0181167,0.04028021,44,1142,0.038528897
Basky,Female,18/02/2022,12,0,Spec,NA,NA,NA,NA,-27.46241667,153.0188833,0.038647343,17,414,0.041062802
Basky,Female,13/10/2021,12,0,Spec,NA,NA,NA,NA,-27.46246667,153.0187333,0.038647343,17,414,0.041062802
Bazinga,Female,21/10/2021,12,0,Lake,17/09/2021,Female,164,160,-27.46236667,153.0178333,0.054054054,32,407,0.078624079
Bazinga,Female,6/10/2021,12,0,Lake,17/09/2021,Female,164,160,-27.46236667,153.01785,0.054054054,32,407,0.078624079
Bazinga,Female,21/10/2021,12,0,Lake,20/09/2021,Female,179,150,-27.46236667,153.0178333,0.054054054,32,407,0.078624079
Bazinga,Female,6/10/2021,12,0,Lake,20/09/2021,Female,179,150,-27.46236667,153.01785,0.054054054,32,407,0.078624079
Bazinga,Female,21/10/2021,12,0,Lake,17/12/2021,Female,NA,NA,-27.46236667,153.0178333,0.054054054,32,407,0.078624079
Bazinga,Female,6/10/2021,12,0,Lake,17/12/2021,Female,NA,NA,-27.46236667,153.01785,0.054054054,32,407,0.078624079
Beetroot,Female,21/10/2021,12,0,Rforest,NA,NA,NA,NA,-27.4621,153.0173833,0.027303754,14,293,0.04778157
Beetroot,Female,15/10/2021,12,15.7,Rforest,NA,NA,NA,NA,-27.46203333,153.01735,0.027303754,14,293,0.04778157
Boursin,Female,27/10/2021,12,716,BBabs,16/12/2021,Female,NA,NA,-27.46193333,153.01765,0.029126214,14,309,0.045307443
Callie,Female,11/03/2022,12,0,Spec,14/09/2021,Female,213,390,-27.46275,153.0190333,0.078034682,39,346,0.112716763
Callie,Female,29/10/2021,12,0,Spec,14/09/2021,Female,213,390,-27.4628,153.0189333,0.078034682,39,346,0.112716763
Callie,Female,11/03/2022,12,0,Spec,14/12/2021,Female,NA,NA,-27.46275,153.0190333,0.078034682,39,346,0.112716763
Callie,Female,29/10/2021,12,0,Spec,14/12/2021,Female,NA,NA,-27.4628,153.0189333,0.078034682,39,346,0.112716763
Chenille,Male,21/12/2021,12,38.9,Lake,16/09/2021,Male,263,850,-27.46255,153.018,0.055478502,50,721,0.069348128
Chenille,Male,21/10/2021,12,0,Arid,16/09/2021,Male,263,850,-27.46236667,153.0180667,0.055478502,50,721,0.069348128
Chenille,Male,21/12/2021,12,38.9,Lake,20/12/2021,Male,NA,NA,-27.46255,153.018,0.055478502,50,721,0.069348128
Chenille,Male,21/10/2021,12,0,Arid,20/12/2021,Male,NA,NA,-27.46236667,153.0180667,0.055478502,50,721,0.069348128
Christmas,Female,29/10/2021,12,0,Arid,20/09/2021,Female,191,340,-27.46248333,153.0183167,0.008746356,52,686,0.075801749
Christmas,Female,29/10/2021,12,0,Arid,17/12/2021,Female,NA,NA,-27.46248333,153.0183167,0.008746356,52,686,0.075801749
Ciri,Female,27/10/2021,12,746,Lake,NA,NA,NA,NA,-27.46243333,153.018,0.09561753,23,250,0.092
CocoPops,Male,12/10/2021,12,15.6,Spec,14/12/2021,Male,NA,NA,-27.46268333,153.0194,0.028636884,25,873,0.028636884
CocoPops,Male,6/09/2021,12,0,Pground,14/12/2021,Male,NA,NA,-27.46258333,153.0196667,0.028636884,25,873,0.028636884
Copepod,Female,29/10/2021,12,0,Arid,16/12/2021,Female,NA,NA,-27.46191667,153.0185,0.026490066,8,302,0.026490066
Cozmo,Male,26/07/2022,12,10.9,Spec,15/09/2021,Male,252,605,-27.46283333,153.0191833,0.056155508,59,463,0.127429806
Cozmo,Male,26/07/2022,12,10.9,Spec,17/12/2021,Male,NA,NA,-27.46283333,153.0191833,0.056155508,59,463,0.127429806
Craggy,Female,12/10/2021,12,0,Rforest,NA,NA,NA,NA,-27.46196667,153.0172833,0.022964509,26,479,0.054279749
Crampton,Male,15/10/2021,12,0,Pground,NA,NA,NA,NA,-27.46203333,153.0190333,0.014224751,17,703,0.024182077
Crochet,Female,21/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.46323333,153.0193667,0.030023095,28,433,0.064665127
Crochet,Female,15/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.46321667,153.0192333,0.030023095,28,433,0.064665127
Croissant,Female,22/09/2021,12,0,Lake,NA,NA,NA,NA,-27.46245,153.018,0.052238806,24,402,0.059701493
Custard,Female,31/08/2021,12,15.1,Rforest,NA,NA,NA,NA,-27.46225,153.0168833,0.015384615,7,390,0.017948718
Darius,Male,6/10/2021,12,41.8,Spec,15/09/2021,Male,243,720,-27.46325,153.01925,0.038897893,27,617,0.04376013
Darius,Male,6/10/2021,12,41.8,Spec,15/12/2021,Male,NA,NA,-27.46325,153.01925,0.038897893,27,617,0.04376013
Deacon,Male,27/10/2021,12,773,Spec,20/09/2021,Male,233,670,-27.46288333,153.0191833,0.057026477,30,491,0.061099796
Deacon,Male,27/10/2021,12,773,Spec,20/12/2021,Male,NA,NA,-27.46288333,153.0191833,0.057026477,30,491,0.061099796
Dinoso,Male,27/10/2021,12,751,Spec,17/09/2021,Male,266,755,-27.46251667,153.01885,0.036734694,43,490,0.087755102
Dinoso,Male,21/10/2021,12,0,Spec,17/09/2021,Male,266,755,-27.46251667,153.0188667,0.036734694,43,490,0.087755102
Dinoso,Male,27/10/2021,12,751,Spec,17/12/2021,Male,NA,NA,-27.46251667,153.01885,0.036734694,43,490,0.087755102
Dinoso,Male,21/10/2021,12,0,Spec,17/12/2021,Male,NA,NA,-27.46251667,153.0188667,0.036734694,43,490,0.087755102
Dodie,Female,22/10/2021,12,0,Lake,20/12/2021,Female,NA,NA,-27.4626,153.0181167,0.107407407,28,270,0.103703704
Eliana,Female,12/10/2021,12,749,Lake,20/09/2021,Female,173,220,-27.46248333,153.01755,0.043604651,18,344,0.052325581
Eliana,Female,12/10/2021,12,749,Lake,16/12/2021,Female,NA,NA,-27.46248333,153.01755,0.043604651,18,344,0.052325581
End,Male,26/07/2022,12,17,Spec,13/09/2021,Male,270,685,-27.46283333,153.0191833,0.048879837,39,491,0.079429735
End,Male,11/01/2022,12,40.2,Spec,13/09/2021,Male,270,685,-27.4629,153.0194167,0.048879837,39,491,0.079429735
End,Male,13/10/2021,12,0,Spec,13/09/2021,Male,270,685,-27.4629,153.0194333,0.048879837,39,491,0.079429735
Falbala,Female,27/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.46248333,153.0187833,0.040963855,31,415,0.074698795
Finn,Male,29/10/2021,12,0,Rforest,20/09/2021,Male,242,776,-27.4622,153.0174667,0.055825243,26,412,0.063106796
Finn,Male,29/10/2021,12,0,Rforest,15/12/2021,Male,NA,NA,-27.4622,153.0174667,0.055825243,26,412,0.063106796
Fitza,Female,21/10/2021,12,0,Spec,NA,NA,NA,NA,-27.46303333,153.0194833,0.029126214,24,412,0.058252427
Fitza,Female,21/10/2021,12,0,Spec,NA,NA,NA,NA,-27.46301667,153.01945,0.029126214,24,412,0.058252427
Flea,Male,13/10/2021,12,14.6,Lake,16/09/2021,Male,231,620,-27.46268333,153.0182167,0.086956522,30,345,0.086956522
Flea,Male,6/09/2021,12,0,Lake,16/09/2021,Male,231,620,-27.46266667,153.01805,0.086956522,30,345,0.086956522
Flea,Male,31/08/2021,12,14.2,Lake,16/09/2021,Male,231,620,-27.46271667,153.01815,0.086956522,30,345,0.086956522
Flea,Male,13/10/2021,12,14.6,Lake,14/12/2021,Male,NA,NA,-27.46268333,153.0182167,0.086956522,30,345,0.086956522
Flea,Male,6/09/2021,12,0,Lake,14/12/2021,Male,NA,NA,-27.46266667,153.01805,0.086956522,30,345,0.086956522
Flea,Male,31/08/2021,12,14.2,Lake,14/12/2021,Male,NA,NA,-27.46271667,153.01815,0.086956522,30,345,0.086956522
Furrow,Male,15/10/2021,12,0,Rforest,16/09/2021,Male,236,560,-27.46243333,153.0171,0.025278059,26,989,0.026289181
Furrow,Male,15/10/2021,12,0,Rforest,16/12/2021,Male,NA,NA,-27.46243333,153.0171,0.025278059,26,989,0.026289181
Fuzz,Female,29/10/2021,12,0,Spec,15/12/2021,Female,NA,NA,-27.46291667,153.0192167,0.081433225,26,307,0.084690554
Georgina,Female,6/09/2021,12,0,Rforest,17/09/2021,Female,145,160,-27.4622,153.0174667,0.064724919,24,309,0.077669903
Georgina,Female,6/09/2021,12,0,Rforest,17/09/2021,Female,145,160,-27.46235,153.01725,0.064724919,24,309,0.077669903
Georgina,Female,6/09/2021,12,0,Rforest,15/12/2021,Female,NA,NA,-27.4622,153.0174667,0.064724919,24,309,0.077669903
Georgina,Female,6/09/2021,12,0,Rforest,15/12/2021,Female,NA,NA,-27.46235,153.01725,0.064724919,24,309,0.077669903
Gina,Female,3/11/2021,12,0,Lake,NA,NA,NA,NA,-27.46265,153.01815,0.107266436,38,289,0.131487889
Gizmo,Male,31/08/2021,12,12.7,Rforest,17/09/2021,Male,185,200,-27.46203333,153.01725,0.020155039,21,645,0.03255814
Glordarina,Female,15/10/2021,12,0,Lake,14/12/2021,Female,NA,NA,-27.46241667,153.0179667,0.071672355,26,293,0.088737201
Glordarina,Female,13/10/2021,12,16.6,Lake,14/12/2021,Female,NA,NA,-27.46241667,153.0179833,0.071672355,26,293,0.088737201
Goanna,Female,29/10/2021,12,0,Spec,17/12/2021,Female,158,160,-27.4627,153.0190333,0.088888889,27,270,0.1
Grogu,Male,13/06/2022,12,12,Lake,NA,NA,NA,NA,-27.4624,153.0174333,0.062295082,20,305,0.06557377
Harpy,Female,22/10/2021,12,0,Pground,NA,NA,NA,NA,-27.46195,153.0187833,0.010752688,5,465,0.010752688
Hercules,Male,31/08/2021,12,13.3,Rforest,16/09/2021,Male,228,690,-27.462,153.0173,0.021015762,19,571,0.033274956
Hercules,Male,31/08/2021,12,13.3,Rforest,16/12/2021,Male,NA,NA,-27.462,153.0173,0.021015762,19,571,0.033274956
Jackfruit,Female,29/10/2021,12,0,Spec,15/12/2021,Female,155,180,-27.4628,153.01895,0.041278296,43,751,0.057256991
Jackfruit,Female,29/10/2021,12,0,Spec,15/12/2021,Female,155,180,-27.463,153.0189833,0.041278296,43,751,0.057256991
Jackfruit,Female,21/10/2021,12,0,Spec,15/12/2021,Female,155,180,-27.46268333,153.0189333,0.041278296,43,751,0.057256991
Jany,Female,3/11/2021,12,0,Spec,NA,NA,NA,NA,-27.4625,153.0189833,0.032142857,39,560,0.069642857
Juanita,Female,31/08/2021,12,0,Spec,NA,NA,NA,NA,-27.46326667,153.0192333,0.035714286,33,364,0.090659341
Julien,Female,3/11/2021,12,0,Rforest,17/09/2021,Female,175,270,-27.46231667,153.0175,0.06185567,19,291,0.065292096
Julien,Female,27/10/2021,12,0,Rforest,17/09/2021,Female,175,270,-27.46226667,153.0174667,0.06185567,19,291,0.065292096
Julien,Female,6/09/2021,12,0,Rforest,17/09/2021,Female,175,270,-27.46231667,153.0174833,0.06185567,19,291,0.065292096
Jumpy,Male,11/01/2022,12,41.8,Lake,NA,NA,NA,NA,-27.46268333,153.0180333,0.083511777,47,467,0.100642398
Kapiti,Female,8/09/2021,12,0,Spec,15/09/2021,Female,203,225,-27.46268333,153.0187,0.068100358,22,279,0.078853047
Kapiti,Female,6/09/2021,12,0,Spec,15/09/2021,Female,203,225,-27.4627,153.0187667,0.068100358,22,279,0.078853047
Kapiti,Female,8/09/2021,12,0,Spec,16/12/2021,Female,NA,NA,-27.46268333,153.0187,0.068100358,22,279,0.078853047
Kapiti,Female,6/09/2021,12,0,Spec,16/12/2021,Female,NA,NA,-27.4627,153.0187667,0.068100358,22,279,0.078853047
Klarrisa,Female,27/10/2021,12,744,Arid,17/12/2021,Female,NA,NA,-27.4624,153.0181667,0.06614786,11,257,0.042801556
Kylo,Male,21/10/2021,12,0,Lake,NA,NA,NA,NA,-27.46278333,153.0185167,0.047984645,28,521,0.053742802
Lockheed,Male,15/10/2021,12,0,Lake,20/12/2021,Male,139,100,-27.46235,153.0179667,0.045540797,46,527,0.087286528
Luigi,Male,27/10/2021,12,0,Lake,20/09/2021,Male,239,750,-27.46231667,153.0178167,0.046341463,32,410,0.07804878
Luigi,Male,27/10/2021,12,0,Lake,14/12/2021,Male,NA,NA,-27.46231667,153.0178167,0.046341463,32,410,0.07804878
Lupus,Male,12/10/2021,12,16.2,Spec,16/09/2021,Male,214,620,-27.4626,153.0192333,0.062287656,66,883,0.074745187
Lupus,Male,12/10/2021,12,16.2,Spec,15/12/2021,Male,NA,NA,-27.4626,153.0192333,0.062287656,66,883,0.074745187
Marvel,Male,7/01/2022,12,0,Pground,17/12/2021,Male,169,220,-27.4621,153.019,0.026390198,36,1061,0.033930254
Meteor,Male,29/10/2021,12,0,Spec,17/09/2021,Male,244,740,-27.463,153.0190667,0.035951327,76,1808,0.042035398
Meteor,Male,29/10/2021,12,0,Spec,16/12/2021,Male,NA,NA,-27.463,153.0190667,0.035951327,76,1808,0.042035398
Mika,Male,1/11/2021,12,16.8,Rforest,NA,NA,NA,NA,-27.462283330000002,153.0168833,0.014736842,7,476,0.014705882
Mika,Male,31/08/2021,12,14.8,Rforest,NA,NA,NA,NA,-27.46226667,153.0169167,0.014736842,7,476,0.014705882
Mikado,Male,3/11/2021,12,0,Rforest,20/09/2021,Male,171,220,-27.46233333,153.0172,0.044077135,19,363,0.052341598
Mikado,Male,3/11/2021,12,0,Rforest,15/12/2021,Male,NA,NA,-27.46233333,153.0172,0.044077135,19,363,0.052341598
Mimi,Female,21/10/2021,12,39.4,Pground,16/09/2021,Female,181,260,-27.46268333,153.0195,0.054662379,18,311,0.057877814
Mimi,Female,21/10/2021,12,39.4,Pground,20/12/2021,Female,NA,NA,-27.46268333,153.0195,0.054662379,18,311,0.057877814
Mimi,Female,21/10/2021,12,39.4,Pground,14/12/2021,Female,NA,NA,-27.46268333,153.0195,0.054662379,18,311,0.057877814
Minerva,Female,6/12/2021,12,38.9,Spec,15/09/2021,Female,210,290,-27.46268333,153.0192167,0.064989518,44,477,0.092243187
Minerva,Female,15/10/2021,12,39.4,Spec,15/09/2021,Female,210,290,-27.4628,153.0189667,0.064989518,44,477,0.092243187
Minerva,Female,6/12/2021,12,38.9,Spec,16/12/2021,Female,NA,NA,-27.46268333,153.0192167,0.064989518,44,477,0.092243187
Minerva,Female,15/10/2021,12,39.4,Spec,16/12/2021,Female,NA,NA,-27.4628,153.0189667,0.064989518,44,477,0.092243187
Minion,Female,27/10/2021,12,757,Lake,17/09/2021,Female,173,280,-27.46261667,153.0181667,0.109215017,35,293,0.119453925
Minion,Female,27/10/2021,12,757,Lake,14/12/2021,Female,NA,NA,-27.46261667,153.0181667,0.109215017,35,293,0.119453925
Mistinguette,Female,7/12/2021,12,43.4,Spec,14/12/2021,Female,NA,NA,-27.46328333,153.0192333,0.031695721,32,631,0.050713154
Mistinguette,Female,3/11/2021,12,0,Spec,14/12/2021,Female,NA,NA,-27.46321667,153.0192667,0.031695721,32,631,0.050713154
Monserrat,Female,3/11/2021,12,0,Spec,15/12/2021,Female,NA,NA,-27.46325,153.0192167,0.034734918,49,547,0.089579525
Nikki,Female,3/11/2021,12,0,Spec,NA,NA,NA,NA,-27.46268333,153.0187333,0.061688312,31,308,0.100649351
Nugget,Female,27/10/2021,12,751,Lake,20/12/2021,Female,NA,NA,-27.46251667,153.0181,0.098939929,35,283,0.123674912
Nugget,Female,13/10/2021,12,0,Lake,20/12/2021,Female,NA,NA,-27.46258333,153.01815,0.098939929,35,283,0.123674912
Okapie,Female,6/10/2021,12,0,Lake,NA,NA,NA,NA,-27.4622,153.0174,0.070921986,20,282,0.070921986
Ooshie,Female,14/10/2021,12,0,Lake,14/12/2021,Female,NA,NA,-27.4625,153.0180667,0.090909091,37,264,0.140151515
Ooshie,Female,13/10/2021,12,0,Lake,14/12/2021,Female,NA,NA,-27.46246667,153.0180167,0.090909091,37,264,0.140151515
Orange,Male,31/08/2021,12,15,Lake,17/09/2021,Male,235,630,-27.46221667,153.0174333,0.016460905,24,486,0.049382716
Orange,Male,31/08/2021,12,15,Lake,15/12/2021,Male,NA,NA,-27.46221667,153.0174333,0.016460905,24,486,0.049382716
Panchito,Male,6/10/2021,12,0,Spec,15/12/2021,Male,NA,NA,-27.46265,153.0185833,0.027431421,22,401,0.054862843
Pandanus,Female,18/02/2022,12,0,Lake,14/09/2021,Female,176,260,-27.46271667,153.01815,0.108303249,30,277,0.108303249
Pandanus,Female,18/02/2022,12,0,Lake,14/12/2021,Female,NA,NA,-27.46271667,153.01815,0.108303249,30,277,0.108303249
Papaye,Female,3/11/2021,12,0,Spec,17/12/2021,Female,145,NA,-27.46271667,153.0190333,0.062189055,34,402,0.084577114
Papaye,Female,27/10/2021,12,765,Spec,17/12/2021,Female,145,NA,-27.46275,153.0190833,0.062189055,34,402,0.084577114
Papaye,Female,15/10/2021,12,0,Spec,17/12/2021,Female,145,NA,-27.46266667,153.01915,0.062189055,34,402,0.084577114
Pear,Female,11/01/2022,12,39.3,Spec,17/12/2021,Female,NA,NA,-27.46268333,153.01875,0.068181818,30,308,0.097402597
Pear,Female,22/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.4627,153.0185833,0.068181818,30,308,0.097402597
Pecorino,Male,13/10/2021,12,0,Spec,20/09/2021,Male,190,240,-27.46268333,153.0185833,0.081455806,49,577,0.08492201
Pippa,Female,29/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.46288333,153.0188833,0.08984375,25,256,0.09765625
Pippa,Female,21/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.46283333,153.0188833,0.08984375,25,256,0.09765625
Pixie,Female,13/10/2021,12,0,Spec,16/12/2021,Female,NA,NA,-27.46271667,153.0191167,0.058139535,31,344,0.090116279
Posidonia,Female,15/10/2021,12,0,Spec,20/09/2021,Female,175,275,-27.46268333,153.0190167,0.072847682,23,302,0.07615894
Posidonia,Female,12/10/2021,12,0,Spec,20/09/2021,Female,175,275,-27.4628,153.0189,0.072847682,23,302,0.07615894
Posidonia,Female,15/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.46268333,153.0190167,0.072847682,23,302,0.07615894
Posidonia,Female,12/10/2021,12,0,Spec,17/12/2021,Female,NA,NA,-27.4628,153.0189,0.072847682,23,302,0.07615894
Quad,Male,31/08/2021,12,17,Spec,13/09/2021,Male,255,650,-27.46285,153.0191833,0.063876652,40,454,0.088105727
Quad,Male,31/08/2021,12,17,Spec,15/12/2021,Male,NA,NA,-27.46285,153.0191833,0.063876652,40,454,0.088105727
Reptincel,Female,29/10/2021,12,0,Spec,15/12/2021,Female,NA,NA,-27.46298333,153.01925,0.056521739,32,460,0.069565217
Salshot,Female,6/10/2021,12,743,Lake,NA,NA,NA,NA,-27.46238333,153.0174833,0.046875,16,320,0.05
Sammy,Male,22/10/2021,12,0,Spec,13/09/2021,Male,235,480,-27.46296667,153.0190167,0.046698873,39,621,0.062801932
Sandwich,Female,6/10/2021,12,0,Lake,17/09/2021,Female,144,NA,-27.46263333,153.01825,0.105095541,38,314,0.121019108
Sandwich,Female,6/10/2021,12,0,Lake,20/12/2021,Female,NA,NA,-27.46263333,153.01825,0.105095541,38,314,0.121019108
Sansa,Female,6/10/2021,12,0,Lake,20/09/2021,Female,191,260,-27.46271667,153.0183333,0.083333333,36,372,0.096774194
